# t (s)	mx ()	my ()	mz ()	B_extx (T)	B_exty (T)	B_extz (T)	m_zrange1_x ()	m_zrange1_y ()	m_zrange1_z ()
0	-0.88953733	-0.3118881	0.002614327	0.0064175953	-0.18377589	0.006421507	-0.61302686	-0.49082783	0.004114246
0	-0.893279	-0.3071401	0.0025692147	0.0062780827	-0.17978074	0.006281909	-0.6189153	-0.48335573	0.0040432513
0	-0.8970112	-0.3022846	0.0025238388	0.00613857	-0.17578565	0.0061423113	-0.62478876	-0.47571447	0.003971842
0	-0.90072995	-0.29732165	0.002478198	0.0059990566	-0.1717905	0.0060027135	-0.63064104	-0.46790415	0.0039000155
0	-0.9044322	-0.292251	0.0024322893	0.005859543	-0.1677954	0.0058631157	-0.6364672	-0.45992428	0.003827768
0	-0.90811396	-0.28707257	0.0023861113	0.005720031	-0.16380025	0.0057235174	-0.64226145	-0.45177484	0.0037550959
0	-0.911772	-0.2817865	0.002339662	0.005580518	-0.15980512	0.0055839196	-0.6480182	-0.443456	0.0036819973
0	-0.9154026	-0.27639318	0.0022929397	0.005441006	-0.15581	0.0054443213	-0.6537316	-0.43496838	0.0036084692
0	-0.91900176	-0.2708931	0.0022459442	0.005301491	-0.15181486	0.0053047235	-0.6593958	-0.4263127	0.0035345107
0	-0.9225657	-0.26528698	0.0021986738	0.005161979	-0.14781974	0.0051651257	-0.66500455	-0.41749027	0.00346012
0	-0.9260908	-0.25957572	0.002151128	0.005022466	-0.14382459	0.005025528	-0.670552	-0.40850222	0.0033852954
0	-0.9295728	-0.25376046	0.002103306	0.0048829536	-0.1398295	0.00488593	-0.676032	-0.39935052	0.0033100368
0	-0.93300825	-0.24784239	0.0020552073	0.00474344	-0.13583435	0.0047463314	-0.68143827	-0.39003706	0.0032343422
0	-0.9363931	-0.24182303	0.0020068304	0.0046039275	-0.13183923	0.0046067336	-0.68676496	-0.38056424	0.0031582103
0	-0.93972325	-0.23570393	0.0019581756	0.0044644144	-0.1278441	0.0044671358	-0.69200593	-0.37093443	0.0030816407
0	-0.94299525	-0.22948696	0.0019092405	0.0043249014	-0.123848975	0.0043275375	-0.69715524	-0.36115062	0.00300463
0	-0.9462054	-0.22317395	0.0018600245	0.0041853883	-0.11985385	0.0041879397	-0.70220685	-0.35121563	0.0029271774
0	-0.9493497	-0.21676694	0.001810526	0.0040458753	-0.115858726	0.0040483414	-0.7071554	-0.3411327	0.00284928
0	-0.95242494	-0.21026807	0.0017607437	0.003906362	-0.111863606	0.0039087436	-0.7119949	-0.33090526	0.002770936
0	-0.95542747	-0.20367956	0.0017106766	0.0037668496	-0.10786844	0.003769146	-0.71672016	-0.32053667	0.002692144
0	-0.958354	-0.19700366	0.0016603245	0.0036273373	-0.10387332	0.0036295468	-0.72132576	-0.31003067	0.002612903
0	-0.9612013	-0.19024281	0.0016096873	0.0034878238	-0.0998782	0.003489949	-0.7258065	-0.2993909	0.0025332142
0	-0.96396595	-0.18339948	0.001558766	0.0033483112	-0.09588307	0.0033503512	-0.7301575	-0.28862137	0.0024530778
0	-0.96664524	-0.17647612	0.0015075634	0.0032087977	-0.09188794	0.0032107534	-0.73437387	-0.27772585	0.0023724984
0	-0.969236	-0.1694752	0.0014560831	0.003069285	-0.08789282	0.0030711556	-0.73845106	-0.2667083	0.0022914824
0	-0.97173554	-0.16239937	0.0014043307	0.0029297716	-0.0838977	0.0029315578	-0.7423846	-0.25557283	0.002210038
0	-0.97414094	-0.15525123	0.0013523134	0.002790259	-0.07990256	0.0027919598	-0.74617004	-0.2443236	0.0021281769
0	-0.9764496	-0.14803334	0.0013000402	0.0026507454	-0.07590743	0.0026523618	-0.74980336	-0.23296459	0.002045913
0	-0.97865915	-0.1407484	0.0012475228	0.002511233	-0.071912296	0.002512764	-0.75328046	-0.22150004	0.0019632645
0	-0.9807669	-0.1333991	0.0011947744	0.00237172	-0.067917176	0.0023731657	-0.75659764	-0.20993423	0.001880253
0	-0.9827706	-0.12598819	0.0011418115	0.0022322072	-0.06392205	0.0022335679	-0.75975084	-0.19827144	0.0017969036
0	-0.9846681	-0.11851822	0.001088652	0.0020926942	-0.059926923	0.0020939698	-0.76273704	-0.18651573	0.001713245
0	-0.9864572	-0.11099198	0.0010353173	0.001953181	-0.055931803	0.0019543718	-0.76555234	-0.17467146	0.0016293102
0	-0.9881355	-0.1034123	0.0009818306	0.0018136686	-0.05193666	0.0018147734	-0.7681938	-0.16274309	0.0015451368
0	-0.9897013	-0.09578198	0.00092821906	0.0016741556	-0.047941536	0.0016751756	-0.7706579	-0.15073502	0.0014607668
0	-0.99115247	-0.08810389	0.0008745119	0.0015346425	-0.04394641	0.0015355778	-0.77294165	-0.13865176	0.0013762459
0	-0.99248725	-0.08038098	0.0008207413	0.0013951295	-0.03995128	0.0013959799	-0.7750422	-0.126498	0.0012916254
0	-0.9937038	-0.0726164	0.00076694286	0.0012556165	-0.035956148	0.001256382	-0.7769567	-0.114278644	0.0012069612
0	-0.99480027	-0.064813346	0.0007131547	0.0011161036	-0.031961024	0.0011167839	-0.77868223	-0.10199874	0.0011223133
0	-0.99577516	-0.056975264	0.0006594172	0.0009765906	-0.027965901	0.0009771859	-0.78021646	-0.08966371	0.0010377448
0	-0.9966268	-0.04910578	0.0006057735	0.0008370778	-0.023970768	0.0008375878	-0.7815567	-0.077279255	0.0009533241
0	-0.9973538	-0.041208763	0.00055226707	0.00069756474	-0.01997564	0.00069798995	-0.7827008	-0.06485149	0.00086911966
0	-0.99795485	-0.033288416	0.0004989422	0.0005580518	-0.015980512	0.00055839197	-0.78364676	-0.05238699	0.0007852005
0	-0.9984289	-0.025349148	0.00044584152	0.0004185389	-0.011985384	0.0004187939	-0.7843927	-0.039892726	0.0007016344
0	-0.998775	-0.017395904	0.00039300544	0.0002790259	-0.007990256	0.00027919599	-0.7849373	-0.027376465	0.0006184846
0	-0.9989923	-0.009433742	0.00034046947	0.00013951295	-0.003995128	0.00013959799	-0.78527945	-0.014846165	0.00053580716
0	-0.9990808	-0.0014679861	0.00028826276	-1.4520984e-17	4.158265e-16	-1.4529833e-17	-0.7854186	-0.0023102143	0.00045364787
0	-0.9990402	0.0064958343	0.00023640672	-0.00013951295	0.003995128	-0.00013959799	-0.7853547	0.010222692	0.00037204046
0	-0.99887085	0.014452152	0.00018491507	-0.0002790259	0.007990256	-0.00027919599	-0.78508836	0.022743791	0.0002910065
0	-0.99857366	0.022395495	0.00013379233	-0.0004185389	0.011985384	-0.0004187939	-0.78462046	0.035244472	0.00021055306
0	-0.99814916	0.030320618	8.303558e-05	-0.0005580518	0.015980512	-0.00055839197	-0.78395253	0.04771648	0.00013067559
0	-0.9975988	0.03822252	3.2634707e-05	-0.00069756474	0.01997564	-0.00069798995	-0.7830864	0.06015195	5.135825e-05
0	-0.9969241	0.04609657	-1.742523e-05	-0.0008370778	0.023970768	-0.0008375878	-0.78202444	0.072543584	-2.742261e-05
0	-0.9961265	0.053938538	-6.716294e-05	-0.0009765906	0.027965901	-0.0009771859	-0.78076947	0.08488472	-0.00010569635
0	-0.9952078	0.061744448	-0.00011659912	-0.0011161036	0.031961024	-0.0011167839	-0.7793237	0.09716912	-0.00018349558
0	-0.99416995	0.06951077	-0.00016575462	-0.0012556165	0.035956148	-0.001256382	-0.77769035	0.10939122	-0.00026085312
0	-0.9930147	0.07723413	-0.00021464999	-0.0013951295	0.03995128	-0.0013959799	-0.77587223	0.12154571	-0.00033780123
0	-0.991744	0.084911466	-0.00026330404	-0.0015346425	0.04394641	-0.0015355778	-0.77387255	0.13362774	-0.00041436963
0	-0.9903599	0.09253975	-0.00031173447	-0.0016741556	0.047941536	-0.0016751756	-0.77169424	0.14563262	-0.00049058604
0	-0.9888643	0.10011614	-0.00035995618	-0.0018136686	0.05193666	-0.0018147734	-0.76934063	0.15755582	-0.00056647405
0	-0.9872592	0.10763787	-0.00040798308	-0.001953181	0.055931803	-0.0019543718	-0.76681495	0.16939299	-0.0006420555
0	-0.9855471	0.11510202	-0.0004558274	-0.0020926942	0.059926923	-0.0020939698	-0.76412034	0.18113956	-0.00071734947
0	-0.98372984	0.122506045	-0.0005034986	-0.0022322072	0.06392205	-0.0022335679	-0.76126045	0.19279149	-0.0007923711
0	-0.9818099	0.12984648	-0.00055100967	-0.00237172	0.067917176	-0.0023731657	-0.75823903	0.20434338	-0.0008671407
0	-0.97978973	0.13712105	-0.0005983672	-0.002511233	0.071912296	-0.002512764	-0.7550598	0.21579158	-0.00094166864
0	-0.9776718	0.14432648	-0.0006455816	-0.0026507454	0.07590743	-0.0026523618	-0.7517266	0.22713098	-0.0010159713
0	-0.97545874	0.1514598	-0.00069266226	-0.002790259	0.07990256	-0.0027919598	-0.74824405	0.2383569	-0.0010900637
0	-0.97315365	0.15851793	-0.00073961925	-0.0029297716	0.0838977	-0.0029315578	-0.7446163	0.24946448	-0.0011639615
0	-0.97075933	0.16549768	-0.0007864644	-0.003069285	0.08789282	-0.0030711556	-0.74084824	0.2604487	-0.001237683
0	-0.96827906	0.17239608	-0.0008332095	-0.0032087977	0.09188794	-0.0032107534	-0.73694485	0.27130497	-0.0013112472
0	-0.965716	0.17920986	-0.00087986916	-0.0033483112	0.09588307	-0.0033503512	-0.7329115	0.28202802	-0.0013846769
0	-0.963074	0.18593602	-0.0009264582	-0.0034878238	0.0998782	-0.003489949	-0.72875357	0.2926132	-0.0014579955
0	-0.9603565	0.19257158	-0.0009729923	-0.0036273373	0.10387332	-0.0036295468	-0.72447705	0.30305576	-0.0015312276
0	-0.95756745	0.19911359	-0.0010194877	-0.0037668496	0.10786844	-0.003769146	-0.72008777	0.31335112	-0.001604399
0	-0.95471066	0.2055595	-0.0010659586	-0.003906362	0.111863606	-0.0039087436	-0.71559197	0.32349527	-0.0016775315
0	-0.95179015	0.21190672	-0.0011124179	-0.0040458753	0.115858726	-0.0040483414	-0.710996	0.33348405	-0.0017506459
0	-0.9488101	0.21815301	-0.0011588755	-0.0041853883	0.11985385	-0.0041879397	-0.7063061	0.34331408	-0.0018237578
0	-0.9457745	0.22429618	-0.0012053391	-0.0043249014	0.123848975	-0.0043275375	-0.70152897	0.35298172	-0.0018968788
0	-0.94268763	0.2303345	-0.0012518117	-0.0044644144	0.1278441	-0.0044671358	-0.69667095	0.36248443	-0.001970014
0	-0.93955344	0.2362663	-0.0012982942	-0.0046039275	0.13183923	-0.0046067336	-0.69173855	0.3718195	-0.002043165
0	-0.9363761	0.24209033	-0.0013447824	-0.00474344	0.13583435	-0.0047463314	-0.68673825	0.3809849	-0.0021163253
0	-0.9331597	0.24780527	-0.0013912728	-0.0048829536	0.1398295	-0.00488593	-0.68167657	0.3899787	-0.0021894882
0	-0.9299082	0.25341025	-0.0014377559	-0.005022466	0.14382459	-0.005025528	-0.6765597	0.39879945	-0.0022626407
0	-0.9266258	0.25890464	-0.0014842242	-0.005161979	0.14781974	-0.0051651257	-0.671394	0.4074461	-0.0023357687
0	-0.9233162	0.26428777	-0.001530667	-0.005301491	0.15181486	-0.0053047235	-0.6661856	0.41591766	-0.0024088572
0	-0.9199833	0.26955944	-0.0015770738	-0.005441006	0.15581	-0.0054443213	-0.6609407	0.4242139	-0.0024818894
0	-0.91663104	0.27471954	-0.0016234356	-0.005580518	0.15980512	-0.0055839196	-0.65566504	0.43233454	-0.00255485
0	-0.9132629	0.2797682	-0.0016697426	-0.005720031	0.16380025	-0.0057235174	-0.6503643	0.44027972	-0.0026277248
0	-0.90988237	0.28470567	-0.0017159866	-0.005859543	0.1677954	-0.0058631157	-0.6450442	0.44805	-0.0027005004
0	-0.9064928	0.2895325	-0.0017621601	-0.0059990566	0.1717905	-0.0060027135	-0.6397101	0.45564613	-0.0027731648
0	-0.9030977	0.29424933	-0.0018082568	-0.00613857	0.17578565	-0.0061423113	-0.6343671	0.46306914	-0.002845709
0	-0.89970005	0.29885712	-0.0018542717	-0.0062780827	0.17978074	-0.006281909	-0.6290201	0.47032055	-0.0029181242
0	-0.8963028	0.3033568	-0.0019002005	-0.0064175953	0.18377589	-0.006421507	-0.6236738	0.47740185	-0.0029904034
0	-0.8929089	0.3077496	-0.0019460403	-0.0065571074	0.18777102	-0.0065611047	-0.6183326	0.4843149	-0.0030625428
0	-0.8895207	0.31203672	-0.0019917875	-0.0066966224	0.19176614	-0.0067007025	-0.61300087	0.4910617	-0.0031345366
0	-0.8861413	0.3162198	-0.00203744	-0.0068361345	0.19576131	-0.0068403003	-0.60768217	0.49764472	-0.0032063813
0	-0.88277227	0.32030028	-0.0020829958	-0.0069756475	0.1997564	-0.006979898	-0.60238045	0.5040663	-0.0032780736
0	-0.87941635	0.32427981	-0.0021284528	-0.0071151596	0.20375155	-0.0071194987	-0.5970991	0.510329	-0.0033496108
0	-0.87607557	0.32815993	-0.0021738096	-0.0072546746	0.20774664	-0.0072590937	-0.5918415	0.5164352	-0.0034209902
0	-0.8727516	0.33194265	-0.0022190644	-0.0073941867	0.21174179	-0.0073986943	-0.58661044	0.5223882	-0.0034922096
0	-0.8694463	0.33562964	-0.0022642154	-0.0075336993	0.21573688	-0.007538292	-0.581409	0.5281906	-0.0035632646
0	-0.8661614	0.3392229	-0.0023092607	-0.007673212	0.21973205	-0.00767789	-0.5762392	0.5338454	-0.0036341539
0	-0.8628983	0.34272423	-0.0023541984	-0.007812724	0.22372721	-0.007817487	-0.57110405	0.5393556	-0.0037048738
0	-0.8596583	0.3461357	-0.002399026	-0.007952238	0.2277223	-0.007957085	-0.56600523	0.5447243	-0.0037754204
0	-0.85644305	0.34945902	-0.0024437425	-0.008091751	0.23171745	-0.008096683	-0.5609453	0.5499543	-0.003845792
0	-0.85325354	0.35269633	-0.0024883456	-0.008231264	0.23571254	-0.008236282	-0.55592567	0.555049	-0.003915985
0	-0.85009056	0.3558495	-0.002532832	-0.008370777	0.2397077	-0.008375879	-0.55094814	0.56001127	-0.0039859945
0	-0.84695536	0.35892057	-0.0025772003	-0.008510291	0.24370278	-0.008515477	-0.5460143	0.56484425	-0.004055818
0	-0.84384876	0.36191154	-0.0026214474	-0.008649803	0.24769795	-0.008655075	-0.5411253	0.56955117	-0.0041254517
0	-0.84077144	0.36482427	-0.0026655714	-0.008789316	0.25169304	-0.008794673	-0.5362824	0.57413507	-0.004194891
0	-0.83772427	0.36766067	-0.0027095703	-0.008928829	0.2556882	-0.0089342715	-0.5314869	0.5785988	-0.004264133
0	-0.8347076	0.3704227	-0.002753441	-0.009068341	0.25968334	-0.009073869	-0.52673954	0.5829456	-0.0043331734
0	-0.8317222	0.37311232	-0.0027971806	-0.009207855	0.26367846	-0.009213467	-0.52204126	0.58717823	-0.0044020084
0	-0.8287683	0.37573135	-0.0028407874	-0.009347367	0.26767358	-0.009353065	-0.5173928	0.59129983	-0.004470634
0	-0.8258466	0.37828153	-0.0028842594	-0.00948688	0.2716687	-0.009492663	-0.51279473	0.5953132	-0.0045390464
0	-0.82295716	0.38076487	-0.0029275932	-0.009626393	0.27566385	-0.009632261	-0.5082475	0.5992212	-0.0046072425
0	-0.8201004	0.383183	-0.0029707865	-0.009765907	0.279659	-0.00977186	-0.50375175	0.60302675	-0.004675218
0	-0.81727636	0.3855378	-0.0030138372	-0.009905419	0.2836541	-0.009911456	-0.49930745	0.6067326	-0.0047429674
0	-0.8144854	0.38783094	-0.0030567434	-0.010044932	0.28764918	-0.010051056	-0.49491525	0.61034137	-0.00481049
0	-0.8117274	0.39006406	-0.0030995023	-0.010184445	0.29164436	-0.010190652	-0.49057496	0.6138557	-0.0048777815
0	-0.80900264	0.39223894	-0.0031421122	-0.010323958	0.2956395	-0.010330251	-0.4862869	0.6172784	-0.0049448377
0	-0.806311	0.39435714	-0.0031845698	-0.01046347	0.2996346	-0.010469847	-0.48205107	0.62061185	-0.005011655
0	-0.8036526	0.39642024	-0.0032268744	-0.010602982	0.30362973	-0.010609447	-0.4778674	0.62385863	-0.0050782305
0	-0.80102724	0.39842978	-0.003269023	-0.010742497	0.30762485	-0.010749043	-0.47373572	0.6270211	-0.005144561
0	-0.798435	0.40038726	-0.0033110145	-0.010882012	0.31162	-0.010888643	-0.46965617	0.6301017	-0.0052106446
0	-0.7958755	0.40229422	-0.0033528472	-0.011021524	0.31561515	-0.011028241	-0.46562827	0.6331027	-0.005276478
0	-0.7933488	0.40415213	-0.003394518	-0.011161036	0.31961024	-0.011167839	-0.46165186	0.63602644	-0.0053420565
0	-0.7908546	0.40596214	-0.0034360264	-0.011300549	0.3236054	-0.011307437	-0.45772678	0.6388751	-0.0054073795
0	-0.78839296	0.40772593	-0.003477371	-0.011440062	0.3276005	-0.011447035	-0.4538527	0.64165074	-0.005472445
0	-0.7859633	0.4094447	-0.0035185495	-0.011579574	0.33159563	-0.011586633	-0.45002913	0.6443556	-0.0055372487
0	-0.78356564	0.41111967	-0.0035595624	-0.011719086	0.3355908	-0.011726231	-0.44625592	0.64699155	-0.005601791
0	-0.78119963	0.4127522	-0.0036004055	-0.011858598	0.3395859	-0.011865831	-0.44253236	0.6495608	-0.005666068
0	-0.778865	0.4143436	-0.0036410794	-0.011998113	0.343581	-0.012005427	-0.43885824	0.65206516	-0.0057300776
0	-0.7765615	0.4158948	-0.0036815829	-0.012137628	0.34757614	-0.012145027	-0.43523318	0.6545063	-0.005793819
0	-0.7742887	0.4174072	-0.0037219145	-0.01227714	0.3515713	-0.0122846225	-0.4316565	0.65688646	-0.0058572902
0	-0.77204645	0.41888183	-0.0037620738	-0.012416652	0.35556647	-0.012424222	-0.42812777	0.65920705	-0.0059204902
0	-0.76983434	0.42031974	-0.003802059	-0.012556165	0.35956147	-0.012563818	-0.42464656	0.66147	-0.005983417
0	-0.76765215	0.421722	-0.0038418702	-0.0126956785	0.36355665	-0.012703418	-0.42121232	0.66367674	-0.006046069
0	-0.76549923	0.42308974	-0.0038815066	-0.012835191	0.36755177	-0.012843014	-0.41782436	0.66582924	-0.006108445
0	-0.76337564	0.4244239	-0.003920967	-0.012974703	0.37154695	-0.012982613	-0.4144823	0.6679288	-0.0061705457
0	-0.7612808	0.42572543	-0.003960252	-0.013114215	0.37554204	-0.013122209	-0.4111855	0.66997707	-0.0062323688
0	-0.75921434	0.42699528	-0.0039993594	-0.013253733	0.37953714	-0.013261809	-0.40793347	0.6719755	-0.006293914
0	-0.757176	0.42823437	-0.00403829	-0.013393245	0.3835323	-0.013401405	-0.40472564	0.67392546	-0.00635518
0	-0.7551652	0.4294436	-0.0040770434	-0.013532757	0.38752744	-0.013541005	-0.4015613	0.67582846	-0.0064161667
0	-0.7531819	0.43062383	-0.004115618	-0.013672269	0.39152262	-0.013680601	-0.39844	0.6776858	-0.0064768735
0	-0.7512255	0.4317758	-0.004154016	-0.013811782	0.39551762	-0.013820201	-0.39536113	0.6794988	-0.0065373015
0	-0.7492956	0.43290046	-0.0041922345	-0.013951295	0.3995128	-0.013959796	-0.3923241	0.68126863	-0.006597447
0	-0.74739194	0.43399844	-0.0042302758	-0.014090807	0.40350795	-0.014099397	-0.38932824	0.6829967	-0.006657313
0	-0.7455141	0.43507072	-0.0042681377	-0.014230319	0.4075031	-0.014238997	-0.38637307	0.68468404	-0.0067168986
0	-0.74366176	0.43611777	-0.0043058223	-0.014369831	0.4114981	-0.014378592	-0.38345802	0.6863318	-0.0067762034
0	-0.7418345	0.43714046	-0.004343328	-0.014509349	0.41549328	-0.014518187	-0.3805824	0.68794125	-0.006835228
0	-0.7400321	0.43813947	-0.0043806564	-0.014648861	0.41948846	-0.014657789	-0.37774566	0.68951344	-0.0068939724
0	-0.73825383	0.43911543	-0.0044178064	-0.014788373	0.42348358	-0.014797389	-0.3749473	0.6910494	-0.0069524357
0	-0.7364996	0.44006905	-0.0044547776	-0.0149278855	0.42747876	-0.0149369845	-0.37218666	0.69255006	-0.0070106187
0	-0.73476905	0.44100085	-0.004491572	-0.015067399	0.43147376	-0.015076584	-0.3694632	0.69401646	-0.007068523
0	-0.7330617	0.44191155	-0.004528189	-0.015206912	0.43546894	-0.01521618	-0.3667763	0.6954497	-0.0071261493
0	-0.7313772	0.44280162	-0.00456463	-0.015346424	0.4394641	-0.01535578	-0.36412543	0.6968504	-0.007183497
0	-0.72971535	0.44367176	-0.0046008923	-0.015485936	0.44345924	-0.015495376	-0.3615101	0.6982199	-0.007240565
0	-0.7280757	0.4445225	-0.004636979	-0.015625449	0.44745442	-0.015634974	-0.35892963	0.6995586	-0.0072973557
0	-0.72645783	0.4453543	-0.004672891	-0.015764965	0.45144942	-0.015774572	-0.3563836	0.70086765	-0.007353871
0	-0.72486144	0.4461677	-0.0047086272	-0.015904477	0.4554446	-0.01591417	-0.35387135	0.7021477	-0.0074101104
0	-0.7232863	0.4469633	-0.004744188	-0.016043989	0.45943972	-0.016053768	-0.3513924	0.7033998	-0.007466073
0	-0.7217319	0.44774145	-0.0047795754	-0.016183501	0.4634349	-0.016193366	-0.3489462	0.7046244	-0.0075217634
0	-0.720198	0.44850272	-0.004814789	-0.016323015	0.46743008	-0.016332967	-0.3465323	0.70582247	-0.0075771804
0	-0.71868426	0.44924757	-0.004849829	-0.016462527	0.4714251	-0.016472563	-0.34415007	0.70699453	-0.0076323235
0	-0.7171903	0.44997638	-0.0048846966	-0.016602041	0.47542024	-0.01661216	-0.34179902	0.7081415	-0.0076871957
0	-0.71571594	0.45068958	-0.0049193916	-0.016741553	0.4794154	-0.016751759	-0.33947873	0.709264	-0.0077417963
0	-0.71426076	0.45138767	-0.0049539157	-0.016881065	0.48341057	-0.016891358	-0.3371886	0.71036255	-0.007796128
0	-0.7128244	0.45207107	-0.004988269	-0.017020581	0.48740557	-0.017030954	-0.33492824	0.711438	-0.007850191
0	-0.7114065	0.45274	-0.0050224517	-0.017160093	0.49140075	-0.01717055	-0.33269706	0.71249074	-0.007903986
0	-0.71000713	0.4533949	-0.005056466	-0.017299606	0.4953959	-0.01731015	-0.33049464	0.71352136	-0.007957514
